route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
023R,20260719-Sunday-1-26-06-0000001,32818017,"Mill Woods",1,4,023R-43-South,1,1
023R,20260719-Sunday-1-26-06-0000001,32818018,"Downtown",0,4,023R-18-North,1,1
023R,20260719-Sunday-1-26-06-0000001,32818019,"Mill Woods",1,4,023R-43-South,1,1
023R,20260719-Sunday-1-26-06-0000001,32818020,"Downtown",0,4,023R-18-North,1,1
023R,20260719-Sunday-1-26-06-0000001,32818021,"Mill Woods",1,4,023R-43-South,1,1
023R,20260719-Sunday-1-26-06-0000001,32818022,"Downtown",0,4,023R-18-North,1,1
023R,20260719-Sunday-1-26-06-0000001,32818023,"Mill Woods",1,4,023R-43-South,1,1
023R,20260719-Sunday-1-26-06-0000001,32818024,"Downtown",0,4,023R-18-North,1,1
023R,20260719-Sunday-1-26-06-0000001,32818025,"Mill Woods",1,4,023R-43-South,1,1
023R,20260719-Sunday-1-26-06-0000001,32818026,"Downtown",0,4,023R-18-North,1,1
023R,20260719-Sunday-1-26-06-0000001,32818027,"Mill Woods",1,4,023R-43-South,1,1
023R,20260719-Sunday-1-26-06-0000001,32818028,"Downtown",0,4,023R-18-North,1,1
023R,20260719-Sunday-1-26-06-0000001,32818029,"Mill Woods",1,4,023R-43-South,1,1
023R,20260719-Sunday-1-26-06-0000001,32818030,"Downtown",0,4,023R-18-North,1,1
023R,20260719-Sunday-1-26-06-0000001,32818031,"Mill Woods",1,4,023R-43-South,1,1
023R,20260719-Sunday-1-26-06-0000001,32818032,"Downtown",0,4,023R-18-North,1,1
023R,20260719-Sunday-1-26-06-0000001,32818033,"Mill Woods",1,4,023R-43-South,1,1
023R,20260719-Sunday-1-26-06-0000001,32818034,"Downtown",0,4,023R-18-North,1,1
023R,20260719-Sunday-1-26-06-0000001,32818035,"Mill Woods",1,4,023R-43-South,1,1
023R,20260719-Sunday-1-26-06-0000001,32818036,"Downtown",0,4,023R-18-North,1,1
023R,20260719-Sunday-1-26-06-0000001,32818037,"Mill Woods",1,4,023R-43-South,1,1
023R,20260719-Sunday-1-26-06-0000001,32818038,"Downtown",0,4,023R-18-North,1,1
023R,20260719-Sunday-1-26-06-0000001,32818039,"Mill Woods",1,4,023R-43-South,1,1
023R,20260719-Sunday-1-26-06-0000001,32818040,"Downtown",0,4,023R-18-North,1,1
023R,20260719-Sunday-1-26-06-0000001,32818041,"Mill Woods",1,4,023R-43-South,1,1
023R,20260719-Sunday-1-26-06-0000001,32818042,"Downtown",0,4,023R-18-North,1,1
023R,20260719-Sunday-1-26-06-0000001,32818043,"Mill Woods",1,4,023R-43-South,1,1
023R,20260719-Sunday-31-26-06-0000001,32819310,"Downtown",0,1,023R-18-North,1,1
023R,20260719-Sunday-31-26-06-0000001,32819311,"Mill Woods",1,1,023R-43-South,1,1
023R,20260719-Sunday-31-26-06-0000001,32819312,"Downtown",0,1,023R-18-North,1,1
023R,20260719-Sunday-31-26-06-0000001,32819313,"Mill Woods",1,1,023R-43-South,1,1
023R,20260719-Sunday-31-26-06-0000001,32819314,"Downtown",0,1,023R-18-North,1,1
023R,20260719-Sunday-31-26-06-0000001,32819315,"Mill Woods",1,1,023R-43-South,1,1
023R,20260719-Sunday-31-26-06-0000001,32819316,"Downtown",0,1,023R-18-North,1,1
023R,20260719-Sunday-31-26-06-0000001,32819317,"Mill Woods",1,1,023R-43-South,1,1
023R,20260719-Sunday-31-26-06-0000001,32819318,"Downtown",0,1,023R-18-North,1,1
023R,20260719-Sunday-31-26-06-0000001,32819319,"Mill Woods",1,1,023R-43-South,1,1
023R,20260719-Sunday-31-26-06-0000001,32819320,"Downtown",0,1,023R-18-North,1,1
023R,20260719-Sunday-31-26-06-0000001,32819321,"Mill Woods",1,1,023R-43-South,1,1
023R,20260719-Sunday-31-26-06-0000001,32819322,"Downtown",0,1,023R-18-North,1,1
023R,20260719-Sunday-31-26-06-0000001,32819323,"Mill Woods",1,1,023R-43-South,1,1
023R,20260719-Sunday-31-26-06-0000001,32819324,"Downtown",0,1,023R-18-North,1,1
023R,20260719-Sunday-31-26-06-0000001,32819325,"Mill Woods",1,1,023R-43-South,1,1
023R,20260719-Sunday-31-26-06-0000001,32819326,"Downtown",0,1,023R-18-North,1,1
023R,20260719-Sunday-31-26-06-0000001,32819327,"Mill Woods",1,1,023R-43-South,1,1
023R,20260719-Sunday-31-26-06-0000001,32819328,"Downtown",0,1,023R-18-North,1,1
023R,20260719-Sunday-31-26-06-0000001,32819329,"Mill Woods",1,1,023R-43-South,1,1
023R,20260719-Sunday-31-26-06-0000001,32819330,"Downtown",0,1,023R-18-North,1,1
023R,20260719-Sunday-31-26-06-0000001,32819331,"Mill Woods",1,1,023R-43-South,1,1
023R,20260719-Sunday-31-26-06-0000001,32819332,"Downtown",0,1,023R-18-North,1,1
023R,20260719-Sunday-31-26-06-0000001,32819333,"Mill Woods",1,1,023R-43-South,1,1
023R,20260719-Sunday-31-26-06-0000001,32819334,"Downtown",0,1,023R-18-North,1,1
023R,20260719-Sunday-31-26-06-0000001,32819335,"Mill Woods",1,1,023R-43-South,1,1
023R,20260719-Sunday-31-26-06-0000001,32819336,"Downtown",0,1,023R-18-North,1,1
023R,20260719-Sunday-31-26-06-0000001,32819337,"Mill Woods",1,1,023R-43-South,1,1
023R,20260719-Sunday-31-26-06-0000001,32819338,"Downtown",0,1,023R-18-North,1,1
023R,20260719-Sunday-31-26-06-0000001,32819339,"Mill Woods",1,1,023R-43-South,1,1
023R,20260719-Sunday-31-26-06-0000001,32819340,"Downtown",0,1,023R-18-North,1,1
023R,20260719-Sunday-31-26-06-0000001,32819341,"Mill Woods",1,1,023R-43-South,1,1
023R,20260719-Sunday-31-26-06-0000001,32819342,"Downtown",0,3,023R-18-North,1,1
023R,20260719-Sunday-31-26-06-0000001,32819343,"Mill Woods",1,3,023R-43-South,1,1
023R,20260719-Sunday-31-26-06-0000001,32819344,"Downtown",0,3,023R-18-North,1,1
023R,20260719-Sunday-31-26-06-0000001,32819345,"Mill Woods",1,3,023R-43-South,1,1
023R,20260719-Sunday-31-26-06-0000001,32819346,"Downtown",0,3,023R-18-North,1,1
023R,20260719-Sunday-31-26-06-0000001,32819347,"Mill Woods",1,3,023R-43-South,1,1
023R,20260719-Sunday-31-26-06-0000001,32819348,"Downtown",0,3,023R-18-North,1,1
023R,20260719-Sunday-31-26-06-0000001,32819349,"Mill Woods",1,3,023R-43-South,1,1
023R,20260719-Sunday-31-26-06-0000001,32819350,"Downtown",0,3,023R-18-North,1,1
023R,20260719-Sunday-31-26-06-0000001,32819351,"Mill Woods",1,3,023R-43-South,1,1
023R,20260719-Sunday-31-26-06-0000001,32819352,"Downtown",0,3,023R-18-North,1,1
023R,20260719-Sunday-31-26-06-0000001,32819353,"Mill Woods",1,3,023R-43-South,1,1
023R,20260719-Sunday-31-26-06-0000001,32819354,"Downtown",0,3,023R-18-North,1,1
023R,20260719-Sunday-31-26-06-0000001,32819355,"Mill Woods",1,3,023R-43-South,1,1
023R,20260719-Sunday-31-26-06-0000001,32819356,"Downtown",0,3,023R-18-North,1,1
023R,20260719-Sunday-31-26-06-0000001,32819357,"Mill Woods",1,3,023R-43-South,1,1
023R,20260719-Sunday-31-26-06-0000001,32819358,"Downtown",0,3,023R-18-North,1,1
023R,20260719-Sunday-31-26-06-0000001,32819359,"Mill Woods",1,3,023R-43-South,1,1
023R,20260719-Sunday-31-26-06-0000001,32819360,"Downtown",0,3,023R-18-North,1,1
023R,20260719-Sunday-31-26-06-0000001,32819361,"Mill Woods",1,3,023R-43-South,1,1
023R,20260719-Sunday-31-26-06-0000001,32819362,"Downtown",0,3,023R-18-North,1,1
023R,20260719-Sunday-31-26-06-0000001,32819363,"Mill Woods",1,3,023R-43-South,1,1
023R,20260719-Sunday-31-26-06-0000001,32819364,"Downtown",0,3,023R-18-North,1,1
023R,20260719-Sunday-31-26-06-0000001,32819365,"Mill Woods",1,3,023R-43-South,1,1
023R,20260719-Sunday-31-26-06-0000001,32819366,"Downtown",0,3,023R-18-North,1,1
023R,20260719-Sunday-31-26-06-0000001,32819367,"Mill Woods",1,3,023R-43-South,1,1
023R,20260719-Sunday-31-26-06-0000001,32819368,"Downtown",0,3,023R-18-North,1,1
023R,20260719-Sunday-31-26-06-0000001,32819369,"Mill Woods",1,3,023R-43-South,1,1
023R,20260719-Sunday-31-26-06-0000001,32819370,"Downtown",0,3,023R-18-North,1,1
023R,20260719-Sunday-31-26-06-0000001,32819371,"Mill Woods",1,3,023R-43-South,1,1
023R,20260719-Sunday-31-26-06-0000001,32819372,"Downtown",0,3,023R-18-North,1,1
023R,20260719-Sunday-31-26-06-0000001,32819373,"Downtown",0,5,023R-18-North,1,1
023R,20260719-Sunday-31-26-06-0000001,32819374,"Mill Woods",1,5,023R-43-South,1,1
023R,20260719-Sunday-31-26-06-0000001,32819375,"Downtown",0,5,023R-18-North,1,1
023R,20260719-Sunday-31-26-06-0000001,32819376,"Mill Woods",1,5,023R-43-South,1,1
023R,20260719-Sunday-31-26-06-0000001,32819377,"Downtown",0,5,023R-18-North,1,1
023R,20260719-Sunday-31-26-06-0000001,32819378,"Mill Woods",1,5,023R-43-South,1,1
023R,20260719-Sunday-31-26-06-0000001,32819379,"Downtown",0,5,023R-18-North,1,1
023R,20260719-Sunday-31-26-06-0000001,32819380,"Mill Woods",1,5,023R-43-South,1,1
023R,20260719-Sunday-31-26-06-0000001,32819381,"Downtown",0,5,023R-18-North,1,1
023R,20260719-Sunday-31-26-06-0000001,32819382,"Mill Woods",1,5,023R-43-South,1,1
023R,20260719-Sunday-31-26-06-0000001,32819383,"Downtown",0,5,023R-18-North,1,1
023R,20260719-Sunday-31-26-06-0000001,32819384,"Mill Woods",1,5,023R-43-South,1,1
023R,20260719-Sunday-31-26-06-0000001,32819385,"Downtown",0,5,023R-18-North,1,1
023R,20260719-Sunday-31-26-06-0000001,32819386,"Mill Woods",1,5,023R-43-South,1,1
023R,20260719-Sunday-31-26-06-0000001,32819387,"Downtown",0,5,023R-18-North,1,1
023R,20260719-Sunday-31-26-06-0000001,32819388,"Mill Woods",1,5,023R-43-South,1,1
023R,20260719-Sunday-31-26-06-0000001,32819389,"Downtown",0,5,023R-18-North,1,1
023R,20260719-Sunday-31-26-06-0000001,32819390,"Mill Woods",1,5,023R-43-South,1,1
023R,20260719-Sunday-31-26-06-0000001,32819391,"Downtown",0,5,023R-18-North,1,1
023R,20260719-Sunday-31-26-06-0000001,32819392,"Mill Woods",1,5,023R-43-South,1,1
023R,20260719-Sunday-31-26-06-0000001,32819393,"Downtown",0,5,023R-18-North,1,1
023R,20260719-Sunday-31-26-06-0000001,32819394,"Mill Woods",1,5,023R-43-South,1,1
023R,20260719-Sunday-31-26-06-0000001,32819395,"Downtown",0,5,023R-18-North,1,1
023R,20260719-Sunday-31-26-06-0000001,32819396,"Mill Woods",1,5,023R-43-South,1,1
023R,20260719-Sunday-31-26-06-0000001,32819397,"Downtown",0,5,023R-18-North,1,1
023R,20260719-Sunday-31-26-06-0000001,32819398,"Mill Woods",1,5,023R-43-South,1,1
023R,20260719-Sunday-31-26-06-0000001,32819399,"Downtown",0,5,023R-18-North,1,1
023R,20260719-Sunday-31-26-06-0000001,32819400,"Mill Woods",1,5,023R-43-South,1,1
023R,20260719-Sunday-31-26-06-0000001,32819401,"Downtown",0,5,023R-18-North,1,1
023R,20260719-Sunday-31-26-06-0000001,32819402,"Mill Woods",1,5,023R-43-South,1,1
023R,20260719-Sunday-31-26-06-0000001,32819403,"Downtown",0,5,023R-18-North,1,1
023R,20260719-Sunday-31-26-06-0000001,32819404,"Mill Woods",1,2,023R-43-South,1,1
023R,20260719-Sunday-31-26-06-0000001,32819405,"Downtown",0,2,023R-18-North,1,1
023R,20260719-Sunday-31-26-06-0000001,32819406,"Mill Woods",1,2,023R-43-South,1,1
023R,20260719-Sunday-31-26-06-0000001,32819407,"Downtown",0,2,023R-18-North,1,1
023R,20260719-Sunday-31-26-06-0000001,32819408,"Mill Woods",1,2,023R-43-South,1,1
023R,20260719-Sunday-31-26-06-0000001,32819409,"Downtown",0,2,023R-18-North,1,1
023R,20260719-Sunday-31-26-06-0000001,32819410,"Mill Woods",1,2,023R-43-South,1,1
023R,20260719-Sunday-31-26-06-0000001,32819411,"Downtown",0,2,023R-18-North,1,1
023R,20260719-Sunday-31-26-06-0000001,32819412,"Mill Woods",1,2,023R-43-South,1,1
023R,20260719-Sunday-31-26-06-0000001,32819413,"Downtown",0,2,023R-18-North,1,1
023R,20260719-Sunday-31-26-06-0000001,32819414,"Mill Woods",1,2,023R-43-South,1,1
023R,20260719-Sunday-31-26-06-0000001,32819415,"Downtown",0,2,023R-18-North,1,1
023R,20260719-Sunday-31-26-06-0000001,32819416,"Mill Woods",1,2,023R-43-South,1,1
023R,20260719-Sunday-31-26-06-0000001,32819417,"Downtown",0,2,023R-18-North,1,1
023R,20260719-Sunday-31-26-06-0000001,32819418,"Mill Woods",1,2,023R-43-South,1,1
023R,20260719-Sunday-31-26-06-0000001,32819419,"Downtown",0,2,023R-18-North,1,1
023R,20260719-Sunday-31-26-06-0000001,32819420,"Mill Woods",1,2,023R-43-South,1,1
023R,20260719-Sunday-31-26-06-0000001,32819421,"Downtown",0,2,023R-18-North,1,1
023R,20260719-Sunday-31-26-06-0000001,32819422,"Mill Woods",1,2,023R-43-South,1,1
023R,20260719-Sunday-31-26-06-0000001,32819423,"Downtown",0,2,023R-18-North,1,1
023R,20260719-Sunday-31-26-06-0000001,32819424,"Mill Woods",1,2,023R-43-South,1,1
023R,20260719-Sunday-31-26-06-0000001,32819425,"Downtown",0,2,023R-18-North,1,1
023R,20260719-Sunday-31-26-06-0000001,32819426,"Mill Woods",1,2,023R-43-South,1,1
023R,20260719-Sunday-31-26-06-0000001,32819427,"Downtown",0,2,023R-18-North,1,1
023R,20260719-Sunday-31-26-06-0000001,32819428,"Mill Woods",1,2,023R-43-South,1,1
023R,20260719-Sunday-31-26-06-0000001,32819429,"Downtown",0,2,023R-18-North,1,1
023R,20260719-Sunday-31-26-06-0000001,32819430,"Mill Woods",1,2,023R-43-South,1,1
023R,20260719-Sunday-31-26-06-0000001,32819431,"Downtown",0,2,023R-18-North,1,1
023R,20260719-Sunday-31-26-06-0000001,32819432,"Mill Woods",1,2,023R-43-South,1,1
023R,20260719-Sunday-31-26-06-0000001,32819433,"Downtown",0,2,023R-18-North,1,1
023R,20260719-Sunday-31-26-06-0000001,32819434,"Mill Woods",1,2,023R-43-South,1,1
023R,20260719-Sunday-31-26-06-0000001,32819435,"Downtown",0,2,023R-18-North,1,1
023R,20260719-Sunday-31-26-06-0000001,32819436,"Mill Woods",1,4,023R-43-South,1,1
023R,20260719-Sunday-31-26-06-0000001,32819437,"Downtown",0,4,023R-18-North,1,1
023R,20260719-Sunday-31-26-06-0000001,32819438,"Mill Woods",1,4,023R-43-South,1,1
023R,20260719-Sunday-31-26-06-0000001,32819439,"Downtown",0,4,023R-18-North,1,1
023R,20260719-Sunday-31-26-06-0000001,32819440,"Mill Woods",1,4,023R-43-South,1,1
023R,20260719-Sunday-31-26-06-0000001,32819441,"Downtown",0,4,023R-18-North,1,1
023R,20260719-Sunday-31-26-06-0000001,32819442,"Mill Woods",1,4,023R-43-South,1,1
023R,20260719-Sunday-31-26-06-0000001,32819443,"Downtown",0,4,023R-18-North,1,1
023R,20260719-Sunday-31-26-06-0000001,32819444,"Mill Woods",1,4,023R-43-South,1,1
023R,20260719-Sunday-31-26-06-0000001,32819445,"Downtown",0,4,023R-18-North,1,1
023R,20260719-Sunday-31-26-06-0000001,32819446,"Mill Woods",1,4,023R-43-South,1,1
023R,20260719-Sunday-31-26-06-0000001,32819447,"Downtown",0,4,023R-18-North,1,1
023R,20260719-Sunday-31-26-06-0000001,32819448,"Mill Woods",1,4,023R-43-South,1,1
023R,20260719-Sunday-31-26-06-0000001,32819449,"Downtown",0,4,023R-18-North,1,1
023R,20260719-Sunday-31-26-06-0000001,32819450,"Mill Woods",1,4,023R-43-South,1,1
023R,20260719-Sunday-31-26-06-0000001,32819451,"Downtown",0,4,023R-18-North,1,1
023R,20260719-Sunday-31-26-06-0000001,32819452,"Mill Woods",1,4,023R-43-South,1,1
023R,20260719-Sunday-31-26-06-0000001,32819453,"Downtown",0,4,023R-18-North,1,1
023R,20260719-Sunday-31-26-06-0000001,32819454,"Mill Woods",1,4,023R-43-South,1,1
023R,20260719-Sunday-31-26-06-0000001,32819455,"Downtown",0,4,023R-18-North,1,1
023R,20260719-Sunday-31-26-06-0000001,32819456,"Mill Woods",1,4,023R-43-South,1,1
023R,20260719-Sunday-31-26-06-0000001,32819457,"Downtown",0,4,023R-18-North,1,1
023R,20260719-Sunday-31-26-06-0000001,32819458,"Mill Woods",1,4,023R-43-South,1,1
023R,20260719-Sunday-31-26-06-0000001,32819459,"Downtown",0,4,023R-18-North,1,1
023R,20260719-Sunday-31-26-06-0000001,32819460,"Mill Woods",1,4,023R-43-South,1,1
023R,20260719-Sunday-31-26-06-0000001,32819461,"Downtown",0,4,023R-18-North,1,1
023R,20260719-Sunday-31-26-06-0000001,32819462,"Mill Woods",1,4,023R-43-South,1,1
023R,20260719-Sunday-31-26-06-0000001,32819463,"Downtown",0,4,023R-18-North,1,1
023R,20260719-Sunday-31-26-06-0000001,32819464,"Mill Woods",1,4,023R-43-South,1,1
023R,20260719-Sunday-31-26-06-0000001,32819465,"Downtown",0,4,023R-18-North,1,1
023R,20260719-Sunday-31-26-06-0000001,32819466,"Mill Woods",1,4,023R-43-South,1,1
023R,20260719-Sunday-42-26-06-0000001,32828943,"Downtown",0,1,023R-18-North,1,1
023R,20260719-Sunday-42-26-06-0000001,32828944,"Mill Woods",1,1,023R-43-South,1,1
023R,20260719-Sunday-42-26-06-0000001,32828945,"Downtown",0,1,023R-18-North,1,1
023R,20260719-Sunday-42-26-06-0000001,32828946,"Mill Woods",1,1,023R-43-South,1,1
023R,20260719-Sunday-42-26-06-0000001,32828947,"Downtown",0,1,023R-18-North,1,1
023R,20260719-Sunday-42-26-06-0000001,32828948,"Mill Woods",1,1,023R-43-South,1,1
023R,20260719-Sunday-42-26-06-0000001,32828949,"Downtown",0,1,023R-18-North,1,1
023R,20260719-Sunday-42-26-06-0000001,32828950,"Mill Woods",1,1,023R-43-South,1,1
023R,20260719-Sunday-42-26-06-0000001,32828951,"Downtown",0,1,023R-18-North,1,1
023R,20260719-Sunday-42-26-06-0000001,32828952,"Mill Woods",1,1,023R-43-South,1,1
023R,20260719-Sunday-42-26-06-0000001,32828953,"Downtown",0,1,023R-18-North,1,1
023R,20260719-Sunday-42-26-06-0000001,32828954,"Mill Woods",1,1,023R-43-South,1,1
023R,20260719-Sunday-42-26-06-0000001,32828955,"Downtown",0,1,023R-18-North,1,1
023R,20260719-Sunday-42-26-06-0000001,32828956,"Mill Woods",1,1,023R-43-South,1,1
023R,20260719-Sunday-42-26-06-0000001,32828957,"Downtown",0,1,023R-18-North,1,1
023R,20260719-Sunday-42-26-06-0000001,32828958,"Mill Woods",1,1,023R-43-South,1,1
023R,20260719-Sunday-42-26-06-0000001,32828959,"Downtown",0,1,023R-18-North,1,1
023R,20260719-Sunday-42-26-06-0000001,32828960,"Mill Woods",1,1,023R-43-South,1,1
023R,20260719-Sunday-42-26-06-0000001,32828961,"Downtown",0,1,023R-18-North,1,1
023R,20260719-Sunday-42-26-06-0000001,32828962,"Mill Woods",1,1,023R-43-South,1,1
023R,20260719-Sunday-42-26-06-0000001,32828963,"Downtown",0,1,023R-18-North,1,1
023R,20260719-Sunday-42-26-06-0000001,32828964,"Mill Woods",1,1,023R-43-South,1,1
023R,20260719-Sunday-42-26-06-0000001,32828965,"Downtown",0,1,023R-18-North,1,1
023R,20260719-Sunday-42-26-06-0000001,32828966,"Mill Woods",1,1,023R-43-South,1,1
023R,20260719-Sunday-42-26-06-0000001,32828967,"Downtown",0,1,023R-18-North,1,1
023R,20260719-Sunday-42-26-06-0000001,32828968,"Mill Woods",1,1,023R-43-South,1,1
023R,20260719-Sunday-42-26-06-0000001,32828969,"Downtown",0,1,023R-18-North,1,1
023R,20260719-Sunday-42-26-06-0000001,32828970,"Mill Woods",1,1,023R-43-South,1,1
023R,20260719-Sunday-42-26-06-0000001,32828971,"Downtown",0,1,023R-18-North,1,1
023R,20260719-Sunday-42-26-06-0000001,32828972,"Mill Woods",1,1,023R-43-South,1,1
023R,20260719-Sunday-42-26-06-0000001,32828973,"Downtown",0,1,023R-18-North,1,1
023R,20260719-Sunday-42-26-06-0000001,32828974,"Mill Woods",1,1,023R-43-South,1,1
023R,20260719-Sunday-42-26-06-0000001,32828975,"Downtown",0,3,023R-18-North,1,1
023R,20260719-Sunday-42-26-06-0000001,32828976,"Mill Woods",1,3,023R-43-South,1,1
023R,20260719-Sunday-42-26-06-0000001,32828977,"Downtown",0,3,023R-18-North,1,1
023R,20260719-Sunday-42-26-06-0000001,32828978,"Mill Woods",1,3,023R-43-South,1,1
023R,20260719-Sunday-42-26-06-0000001,32828979,"Downtown",0,3,023R-18-North,1,1
023R,20260719-Sunday-42-26-06-0000001,32828980,"Mill Woods",1,3,023R-43-South,1,1
023R,20260719-Sunday-42-26-06-0000001,32828981,"Downtown",0,3,023R-18-North,1,1
023R,20260719-Sunday-42-26-06-0000001,32828982,"Mill Woods",1,3,023R-43-South,1,1
023R,20260719-Sunday-42-26-06-0000001,32828983,"Downtown",0,3,023R-18-North,1,1
023R,20260719-Sunday-42-26-06-0000001,32828984,"Mill Woods",1,3,023R-43-South,1,1
023R,20260719-Sunday-42-26-06-0000001,32828985,"Downtown",0,3,023R-18-North,1,1
023R,20260719-Sunday-42-26-06-0000001,32828986,"Mill Woods",1,3,023R-43-South,1,1
023R,20260719-Sunday-42-26-06-0000001,32828987,"Downtown",0,3,023R-18-North,1,1
023R,20260719-Sunday-42-26-06-0000001,32828988,"Mill Woods",1,3,023R-43-South,1,1
023R,20260719-Sunday-42-26-06-0000001,32828989,"Downtown",0,3,023R-18-North,1,1
023R,20260719-Sunday-42-26-06-0000001,32828990,"Mill Woods",1,3,023R-43-South,1,1
023R,20260719-Sunday-42-26-06-0000001,32828991,"Downtown",0,3,023R-18-North,1,1
023R,20260719-Sunday-42-26-06-0000001,32828992,"Mill Woods",1,3,023R-43-South,1,1
023R,20260719-Sunday-42-26-06-0000001,32828993,"Downtown",0,3,023R-18-North,1,1
023R,20260719-Sunday-42-26-06-0000001,32828994,"Mill Woods",1,3,023R-43-South,1,1
023R,20260719-Sunday-42-26-06-0000001,32828995,"Downtown",0,3,023R-18-North,1,1
023R,20260719-Sunday-42-26-06-0000001,32828996,"Mill Woods",1,3,023R-43-South,1,1
023R,20260719-Sunday-42-26-06-0000001,32828997,"Downtown",0,3,023R-18-North,1,1
023R,20260719-Sunday-42-26-06-0000001,32828998,"Mill Woods",1,3,023R-43-South,1,1
023R,20260719-Sunday-42-26-06-0000001,32828999,"Downtown",0,3,023R-18-North,1,1
023R,20260719-Sunday-42-26-06-0000001,32829000,"Mill Woods",1,3,023R-43-South,1,1
023R,20260719-Sunday-42-26-06-0000001,32829001,"Downtown",0,3,023R-18-North,1,1
023R,20260719-Sunday-42-26-06-0000001,32829002,"Mill Woods",1,3,023R-43-South,1,1
023R,20260719-Sunday-42-26-06-0000001,32829003,"Downtown",0,3,023R-18-North,1,1
023R,20260719-Sunday-42-26-06-0000001,32829004,"Mill Woods",1,3,023R-43-South,1,1
023R,20260719-Sunday-42-26-06-0000001,32829005,"Downtown",0,3,023R-18-North,1,1
023R,20260719-Sunday-42-26-06-0000001,32829006,"Downtown",0,5,023R-18-North,1,1
023R,20260719-Sunday-42-26-06-0000001,32829007,"Mill Woods",1,5,023R-43-South,1,1
023R,20260719-Sunday-42-26-06-0000001,32829008,"Downtown",0,5,023R-18-North,1,1
023R,20260719-Sunday-42-26-06-0000001,32829009,"Mill Woods",1,5,023R-43-South,1,1
023R,20260719-Sunday-42-26-06-0000001,32829010,"Downtown",0,5,023R-18-North,1,1
023R,20260719-Sunday-42-26-06-0000001,32829011,"Mill Woods",1,5,023R-43-South,1,1
023R,20260719-Sunday-42-26-06-0000001,32829012,"Downtown",0,5,023R-18-North,1,1
023R,20260719-Sunday-42-26-06-0000001,32829013,"Mill Woods",1,5,023R-43-South,1,1
023R,20260719-Sunday-42-26-06-0000001,32829014,"Downtown",0,5,023R-18-North,1,1
023R,20260719-Sunday-42-26-06-0000001,32829015,"Mill Woods",1,5,023R-43-South,1,1
023R,20260719-Sunday-42-26-06-0000001,32829016,"Downtown",0,5,023R-18-North,1,1
023R,20260719-Sunday-42-26-06-0000001,32829017,"Mill Woods",1,5,023R-43-South,1,1
023R,20260719-Sunday-42-26-06-0000001,32829018,"Downtown",0,5,023R-18-North,1,1
023R,20260719-Sunday-42-26-06-0000001,32829019,"Mill Woods",1,5,023R-43-South,1,1
023R,20260719-Sunday-42-26-06-0000001,32829020,"Downtown",0,5,023R-18-North,1,1
023R,20260719-Sunday-42-26-06-0000001,32829021,"Mill Woods",1,5,023R-43-South,1,1
023R,20260719-Sunday-42-26-06-0000001,32829022,"Downtown",0,5,023R-18-North,1,1
023R,20260719-Sunday-42-26-06-0000001,32829023,"Mill Woods",1,5,023R-43-South,1,1
023R,20260719-Sunday-42-26-06-0000001,32829024,"Downtown",0,5,023R-18-North,1,1
023R,20260719-Sunday-42-26-06-0000001,32829025,"Mill Woods",1,5,023R-43-South,1,1
023R,20260719-Sunday-42-26-06-0000001,32829026,"Downtown",0,5,023R-18-North,1,1
